0.0	0.9810118431238463	0.0
0.1	0.9806024379489373	9.620898164580633e-5
0.2	0.9793750732068762	0.00038448277003851267
0.3	0.9773323092070503	0.0008637630929403732
0.4	0.974479921393712	0.0015322878412520047
0.5	0.9708205479049534	0.002387605149245815
0.6	0.9663645673366316	0.003426569493343112
0.7	0.9611227111920364	0.004645351464930303
0.8	0.9550997005751389	0.00603949807698641
0.9	0.9483143520074623	0.007603852051064107
1.0	0.9407830657590968	0.009332633698147855
1.1	0.9324985766653778	0.011219669202510413
1.2	0.9235302563519094	0.013257544475842821
1.3	0.9138192588575241	0.015439493684098112
1.4	0.9034639463986756	0.017756681629213452
1.5	0.8924434737208475	0.020200994148315003
1.6	0.8807565358821448	0.02276385734231465
1.7	0.868512656964666	0.025434499359846624
1.8	0.8556383916860724	0.02820455702886776
1.9	0.8422040481926548	0.031063308086631016
2.0	0.8282817512580707	0.03399924730842531
2.1	0.8137982254299684	0.037003427858021985
2.2	0.7988595605276722	0.04006351666790444
2.3	0.7835067379751036	0.043167847675478564
2.4	0.7676827466038512	0.04630689411508601
2.5	0.751502641262602	0.04946748079985825
2.6	0.7349935760897692	0.05263798515525871
2.7	0.7181134639071733	0.05580858527030622
2.8	0.7009725571518772	0.05896602505455478
2.9	0.6835965323914044	0.06209886628960316
3.0	0.6659539652060427	0.0651973716162072
3.1	0.6481436244571275	0.06824888300207627
3.2	0.6301956348831481	0.07124236115863736
3.3	0.6120866850638207	0.07416850879477443
3.4	0.5939007342929694	0.07701583615423128
3.5	0.5756735572740558	0.07977402239523276
3.6	0.5573891247020711	0.08243450577123308
3.7	0.5391155333512991	0.08498739767784008
3.8	0.520892539544204	0.08742349069020497
3.9	0.5027110125896869	0.08973521029889973
4.0	0.4846240880554819	0.09191454875138318
4.1	0.466672563739561	0.09395381743951124
4.2	0.44885333996137555	0.09584666412693525
4.3	0.4312068732137998	0.09758710036404622
4.4	0.4137719839833997	0.09916929982370357
4.5	0.39655003976273095	0.1005883633067943
4.6	0.3795716462444512	0.10184035339658354
4.7	0.3628712530065598	0.10292153203035492
4.8	0.3464527667520529	0.1038286667888736
4.9	0.3303395638472302	0.10455983990016614
5.0	0.314560106136849	0.10511348215127711
5.1	0.2991190691045571	0.10548819737168598
5.2	0.2840347111363281	0.10568403398289844
5.3	0.2693283677571049	0.10570151406385161
5.4	0.2550042766417219	0.1055411816656968
5.5	0.24107734771595435	0.1052050222674172
5.6	0.22756192073686998	0.10469547377993806
5.7	0.21445911386521174	0.10401488135420883
5.8	0.20178073133639834	0.10316710534628717
5.9	0.18953590446560498	0.1021563785239784
6.0	0.1777231406969008	0.10098674643513345
6.1	0.16634992407749807	0.09966366407517202
6.2	0.15542088719210045	0.09819296755552287
6.3	0.14493165599367142	0.09658019801404301
6.4	0.13488566584191594	0.09483215127852761
6.5	0.12528365475688047	0.09295601728371325
6.6	0.11611855859726546	0.09095859558486506
6.7	0.10738993101279073	0.08884771344100607
6.8	0.09909514190842653	0.08663160589946106
6.9	0.09122462855056397	0.08431804165148965
7.0	0.08377449797433735	0.08191556491609081
7.1	0.07673921727445338	0.0794331162141982
7.2	0.07010717624291914	0.07687911688341034
7.3	0.06387150693835177	0.07426250749590596
7.4	0.05802431099859949	0.07159257164227847
7.5	0.052552193705068424	0.06887803508009988
7.6	0.04744592738337442	0.06612790631821215
7.7	0.04269577456291527	0.06335147291216457
7.8	0.03828715599293444	0.060557427437637625
7.9	0.03420895478187485	0.05775452607478212
8.0	0.030450166228683306	0.054951714094978274
8.1	0.026995439899952192	0.052157323050642856
8.2	0.023832379424965834	0.049379559089878025
8.3	0.02094922332690366	0.0466267228065747
8.4	0.018330409318034	0.043906483095628626
8.5	0.015962776589269288	0.04122623393601541
8.6	0.013834299764915075	0.03859335472972399
8.7	0.01192965169425985	0.03601459048351818
8.8	0.010235453225364712	0.03349630232081987
8.9	0.008739856350735499	0.03104472567579312
9.0	0.007428193020806617	0.028665470126637
9.1	0.0062873568688854905	0.026363690922642343
9.2	0.005306061285148505	0.024144310365416935
9.3	0.004470629488492177	0.022011648676176103
9.4	0.003768702149497709	0.0199695332262062
9.5	0.003189878750452199	0.018021470541570668
9.6	0.0027216926870184863	0.016170395620775095
9.7	0.0023529225140348645	0.01441873873052071
9.8	0.0020744041683955286	0.0127685547277336
9.9	0.0018750008343043796	0.011221361888524893
10.0	0.0017447351455525811	0.009778177330313154
10.1	0.0016759345432392518	0.00843962778144966
10.2	0.0016592166053887398	0.007205845688768608
10.3	0.0016858101266561197	0.0060764898907547295
